web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Country,Place,Details
1702449972-12,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:0059. Alpentherme5.74.9/513 Reviewsbased on 747 reviewNo. 1 of Top Best Things to Do in LeukerbadHot Spring Resorts旅の径There are many tourist attractions in Switzerland with hot spring resources. Loykbard, known as the ""hot spring health town"", is the largest and most popular one. Loykbard's hot spring health has originated from the ancient Roman period. In the long history, Goethe, Dumas, Mobosan and other celebrities also came to vacation; today, 65 hot springs in the town still pour out 3.9 million liters of mineral-rich 51 hot spring water every day, waiting for tourists to visit. The cheerful stream passed through the town, the waves ran; the gentle stone path was built on the mountain, and it rose and fell; the lovely cabin was colorful, high or low; and the walk was like walking through the fairy tale world... Although there was no time to soak in a hot spring, you had to take a fountain on the street to replace it, oh, the water is hot!Switzerland · Leukerbad",https://my.trip.com/travel-guide/attraction/leukerbad/alpentherme-10758643/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Alpentherme,"The Alpine Spa Center is a modern spa center built in 1993. There are indoor and outdoor thermal pools and a luxurious Roman-Irish bath. The facilities are quite complete, and various massage and beauty services can be booked."
1702449981-13,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0058. Basel Minster5.84.7/548 Reviewsbased on 2.1k reviewNo. 2 of Top Best Things to Do in Canton of Basel-StadtChurches and CathedralsPopular Spots猫猫在旅行There is a sundial time on the wall outside the Basel Cathedral. This church can be seen to have a very long history. The more unique thing is that behind the church is a highland, next to the Rhine River. It is a good place to relax and rest. There are many people sitting here, eating lunch and enjoying the river view. We also sat here for a while and ate something.Switzerland · Basel-StadtFree",https://my.trip.com/travel-guide/attraction/basel/basel-minster-90221/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Basel Minster,"The high walls made of red sandstone, the roofs paved with colorful tiles, the towering twin towers, all these make the cathedral one of the important features of Basel. The wine cellar, the choir, the tomb of Erasmus in Rotterdam, the Galluspforte and the two cloisters bear witness to the vicissitudes of the cathedral over the centuries. Basel's history as an urban settlement begins in Chapel Hill. In the first century BC, Celts from the Rauricii tribe lived in the fortified ""oppidum"". Today, the remains of the ""Celtic Wall"" can still be seen in the semi-underground windows of the Rittergasse. In 15 BC, the Roman army established a military base on Chapel Hill on the border between the Roman Empire and the Germanic tribes. In the center of the Münsterplatz square, you can see a hidden Roman well leading to the groundwater of the Rhine. In the late Roman Empire, Christianity was established in the Basel area. Existing documents record bishops who came to Basel from the Roman republic of Augusta Raurica, located about 10 kilometers upstream of the Rhine. But in fact, the names of all the bishops who have lived in Basel since the 8th century are now known. The cathedral dates back to the reign of Charlemagne, and the building was destroyed in 917 when the Hungarians attacked the entire city. At the beginning of the 11th century, Henry II built a magnificent new church for Basel. During the 25 years at the end of the 12th century, the church of Henry's period was replaced by Romanesque buildings, and after the earthquake in 1356, it was renovated into a Gothic church. Around the Münsterplatz square, the priests of the church built their own post-Gothic residences, and the open space was used for commemorative processions, festivals, competitions and grand military parades for visiting people. In 1529, Basel became fully Protestant. Bishops and clergy left the city, and the clergy's empty homes were sold to wealthy merchants. In the 18th century, the church became post-Baroque and Neoclassical, while Münsterplatz became a quiet and prosperous residential area, and later the administrative center of Basel. Today, this magnificent square is used as a venue for various events and an open space for people to meet."
1702449990-14,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 08:0057. Paragliding Interlaken GmbH5.94.8/515 Reviewsbased on 1.5k reviewNo. 2 of Top Best Things to Do in InterlakenAerial ToursWater Sports我是水晶Interlaken's paragliding should be a sport that is popular with local tourists (especially European tourists). In every corner of the town of Interlaken, look in the direction of Jungfrau, and you can always see paragliding like a dandelion in the sky around Jungfrau. Floating in the middle. Paraglider personally feel that it is a brave game, anyway, I am not very dare to play, can only look at envy.Switzerland · Interlaken District",https://my.trip.com/travel-guide/attraction/interlaken/paragliding-interlaken-gmbh-55844883/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Paragliding Interlaken GmbH,"The scenery here is particularly charming. When you come to Interlaken, you can experience the exciting high-altitude paragliding project and enjoy the magnificent views of the Interlaken region and the Jungfrau Mountains from the sky!"
1702449998-15,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"56. Dreiländereck6.04.5/546 Reviewsbased on 173 reviewNo. 1 of Top Best Things to Do in Canton of Basel-StadtStatues/SculpturesMonumentsPopular Spots小丸子老可爱Basel's famous three-country border monument, we walked along the Rhine River, the Swiss air is really good! There were very few people on the road in the morning peak, and the three-country border monument was right by the river. It was very commemorative to take pictures.Switzerland · Basel-StadtFree",https://my.trip.com/travel-guide/attraction/basel/dreilndereck-18695007/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Dreiländereck,"Basel is close to Germany and France and is a city at the junction of the three countries. There is a rocket-shaped sculpture at the junction, which is called the ""Three Kingdoms Monument"". The flags of Switzerland, France and Germany are engraved on it. There is a bridge across the Rhine in front of the monument, on both sides of the bridge can clearly identify the signs of the border."
1702450007-16,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"55. Lindenhof6.04.5/578 Reviewsbased on 1.6k reviewNo. 8 of Top Best Things to Do in ZurichPopular SpotsMountainsObservation DecksCity ParksHistorical SitesBubbletea FavorFor anyone exploring this Zurich, visiting the Zurich Lindenhof is definitely a must-see. This historic site offers stunning city and river views, with stunning views of the Old Town, Cathedral, City Hall, Limat River and University. Bringing you a memorable experience provides a picturesque backdrop. The tranquil atmosphere, coupled with panoramic views, makes it an ideal place to relax and sightseeing.Switzerland · ZurichFree",https://my.trip.com/travel-guide/attraction/zurich/lindenhof-99632/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Lindenhof,"Lindenhof is located in the old town of Zurich, known as the ""green lung"" of Zurich. The park is located on a small hill. With the Limmat River as the foreground, you can enjoy a wonderful view of Zurich, which is the ideal place to enjoy the view of the Zurich Cathedral and the right bank of the Limmat River. Lindenhof was once a customs place in ancient Roman times, and was later built as a fortress that could monitor the surrounding riverbanks, and people at that time would also gather here to express their opinions. Today, the unique park and hills on this side of the landscape are popular resting places for citizens. Lindenhof is also a good place to climb and look into the distance. At the top of the mountain, you can have a panoramic view of the city hall, the Limmat River, and the Federal Institute of Technology in Zurich."
1702450015-17,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"54. Ice Palace - Jungfraujoch6.04.8/581 Reviewsbased on 521 reviewNo. 4 of Top Best Things to Do in Canton of ValaisPopular SpotsGlaciersBubbletea FavorIce Palace Jungfraujoch All walls, ceilings, and floors are made of ice and not very slippery, but you will slide and slide. Be sure to wear warm clothes and good grip shoes, and if you are not careful, you may still slip from time to time.Switzerland · GomsFree",https://my.trip.com/travel-guide/attraction/fieschertal/ice-palace-jungfraujoch-24609151/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Ice Palace - Jungfraujoch,"The Ice Palace is located 20 meters below the Jungfrau Observation Deck. The long corridor leads to cave-like rooms and halls. Inside, there are crystal clear ice sculptures with different shapes, which are very interesting. Go through a blue revolving door, go to a blue staircase, and go all the way, and you will come to the Ice Palace. The rock dome overhead becomes a glacier and is done by hand using an ice axe and an ice saw. The cave needs to be as cold as minus 3 degrees, and the vaulted ceilings and arched corridors have to be re-carved periodically. The ice sculptures here stand in niches, glowing blue."
1702450025-18,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"53. Limmat6.04.7/592 Reviewsbased on 945 reviewNo. 7 of Top Best Things to Do in ZurichCity Parks二十画生JQKOn the west side of the Limat River, Banhof Street is lit in blue moments. Inside, the snow-capped mountains and lakes are outside, and the light at the end leads to Lake Zurich. After a first winter, I saw the swans and treasures~ The warm winter of the 2221s and 1920s was quiet in Zurich to welcome the new year.Switzerland · ZurichFree",https://my.trip.com/travel-guide/attraction/zurich/limmat-15067072/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,Limmat,"The Limmat River traverses the city of Zurich, leads from the northern end of Lake Zurich, and then flows through the center of Zurich, dividing Zurich into new and old towns, and then empties into the Aare River. The banks of the Limmat River are a good place to enjoy the scenery. With the light of the water and the sky, the buildings on the riverside can reflect a different kind of beauty. The famous Church of Our Lady stands on the west bank of the Limmat River, and the Gross Cathedral on the east bank is famous for its unique ""pepper shaker"" tower. Even more pleasing. In addition to the buildings, the swans on the Limmat River are also a beautiful landscape. You may wish to stroll along the river, admire the exquisite buildings on the shore, watch the leisurely water birds on the lake, and enjoy a pleasant time. From April to October every year, public boats travel around the Limmat River, starting from the National Museum near the train station, and the journey takes about 55 minutes, with departures every half an hour."
1702450033-19,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"52. The Old Town6.14.7/536 ReviewsNo. 3 of Top Best Things to Do in LausanneFeatured NeighborhoodsHistorical Architectures莲子99Very beautiful and chic place, the streets are very clean and tidy, many places can see the cathedral, the walls can be boarded up for a walk, more historical than Zurich, and the traffic is very convenient.Switzerland · LausanneFree",https://my.trip.com/travel-guide/attraction/lausanne/the-old-town-24048331/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,The Old Town,"Lausanne is surrounded by mountains on three sides and has picturesque scenery. The city center is an old city built on the mountains. Like the old cities in many European countries, the road is paved with many stones. Walking around the old city is like going up and downhill, which is a test of everyone's physical strength, but you can appreciate the ancient buildings that exude a historical atmosphere. The entire old town is built around the Notre-Dame Basilica of Lausanne, and you can overlook the whole old town from the platform in front of the church. There is a vibrant commercial street around the church, lined with various brand-name shops and cafes, and you can stroll and watch slowly along the winding alleys. In addition, Lausanne is also the seat of the International Olympic Organizing Committee, and the Olympic Museum located in the south of the old town is worth visiting."
1702450042-20,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"51. English Garden6.14.4/578 Reviewsbased on 565 reviewNo. 9 of Top Best Things to Do in Canton of GenevaGardens旅の径When I arrived in Geneva, Switzerland, no one knew about the famous big flower clock; the English garden where the big flower clock is located was mentioned, and there were very few people who knew it. The British garden covering an area of 2.5 10,000 square meters, the largest of the series of city parks on the shore of Lake Geneva in downtown Geneva. In 1854, to commemorate the 40th anniversary of Geneva's accession to the Swiss Confederation, the English garden was built on the shore of Lake Geneva on the north side of the old town. Another hundred years - 1955, the world's first flower clock was built on the southwest edge of the garden. The bell, which is 5 meters in diameter and consists of more than 6,500 bright flowers, has ranked first in the world for decades and is loved by citizens and tourists. Slowly, the big flower bell became an iconic landscape in Geneva, and the name of the British garden was quietly forgotten. After close contact with the big flower clock, go around the English garden, the dense ancient trees, the spacious green lawn, the fountains overflowing with water columns, the simple and elegant pavilion, and the clear blue lake, the couple who walk arm in arm... Romantic and fresh feeling, really good.Switzerland · GenevaFree",https://my.trip.com/travel-guide/attraction/geneva/english-garden-15057100/?locale=en-MY&curr=MYR,6,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/6.html/,Switzerland,English Garden,"The English Garden was built in 1854 and is located on the shore of Lake Geneva. It has an elegant environment and is a good place for leisure walks. There are not only towering trees, various fountains and statues in the park, but also the world-famous Flower Clock, which attracts many tourists to take pictures."
1702450053-21,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0050. Fraumunster Church6.14.6/5113 Reviewsbased on 1.8k reviewNo. 6 of Top Best Things to Do in ZurichHistorical ArchitecturesPopular SpotsChurches and Cathedrals徐徐霞客RrSuning is the Church of the Virgin Mary. This church is still a relatively famous church in the local area. It covers a very large area. From the appearance, it is very beautiful and very solemn. Sometimes it is open for business. You can visit a more sacred place.Switzerland · Zurich",https://my.trip.com/travel-guide/attraction/zurich/fraumunster-church-99636/?locale=en-MY&curr=MYR,5,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/5.html/?locale=en-MY&curr=MYR,Switzerland,Fraumunster Church,"The Notre Dame Church stands on the west bank of the Limmat River. The green spire is very eye-catching, and the stained glass windows designed by the famous painter Marc Chagall are also very iconic. The Church of Our Lady was built in the middle of the 9th century. The Germanic King Rudolf II built it in the name of a women's monastery. It was rebuilt in Gothic style in the 12th-15th centuries, and the bell tower was built after 1732. In addition to the iconic green spire, the interior of the Church of Our Lady is not to be missed. On the left side of the church entrance, you will see an elegant stained glass that is different from other churches. This is a work by Marc Chagall in 1970, which depicts Christ with a unique brushstroke. The glass on the north promenade on the right side of the entrance is by Giacometti. The fresco decoration of the cloister on the south side is a hand-painted work by Paul Podma on the theme of the founding of the church."
1702450061-22,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"49. Augustinergasse6.14.5/573 ReviewsNo. 5 of Top Best Things to Do in ZurichFeatured Neighborhoods徐徐霞客RrEvery time I travel, I am especially willing to go for a walk in some old local lanes and feel the life of the most simple people and some of the most romantic things in the local area. This alley is very long. It takes about three or four hours to walk. After walking, the scenery is beautiful.Switzerland · ZurichFree",https://my.trip.com/travel-guide/attraction/zurich/augustinergasse-79100/?locale=en-MY&curr=MYR,5,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/5.html/?locale=en-MY&curr=MYR,Switzerland,Augustinergasse,"Augustine Lane is located in the old town of Zurich, next to Bahnhofstrasse. It is a very historic street in the area. There are many exquisite historical buildings on both sides of the stone road, all of which are hung with the Swiss flag, full of romantic nostalgia. In the Middle Ages, Augustine Lane used to be a gathering place for Zurich's craftsmen. Today, these colorful little houses have been transformed into creative craft shops, cafes, bookstores, etc. You can take a good stroll here if you have enough time."
1702450070-23,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0048. The Cathedral of Bern6.14.5/578 ReviewsNo. 5 of Top Best Things to Do in BerneHistorical ArchitecturesChurches and CathedralsPopular SpotsPennyyouBern is the de facto capital of Switzerland, there’s s a lot of building in olive green, which is quite amazingSwitzerland · BerneFree",https://my.trip.com/travel-guide/attraction/berne/the-cathedral-of-bern-79116/?locale=en-MY&curr=MYR,5,https://my.trip.com/travel-guide/attraction/switzerland-100050/tourist-attractions/5.html/?locale=en-MY&curr=MYR,Switzerland,The Cathedral of Bern,"Bern Cathedral, built in 1421, is a Christian church with three narrow passages and a model of late Gothic architecture in Switzerland. Its tower is 100 meters high, which is the tallest building in Switzerland, and you can enjoy the medieval street view of Bern from the tower. The main attraction of the church is the magnificent relief created by Erhart Küng on the front of the church. In addition, the stained glass skylights and the beautifully carved choir seats in the church are all worth seeing. There is also a pipe organ composed of 5404 brass pipes built in 1726. It is the largest pipe organ in Switzerland and can be heard during regular concerts or Christmas. From the top of the tower, you can reach the top of the tower through 344 steps spiraling up from the church door, overlooking and overlooking the snow-capped Bernese Oberland peaks in the distance."
