web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Country,Place,Details
1702448358-11,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"40. Auckland Domain7.44.5/5174 Reviewsbased on 974 reviewNo. 7 of Top Best Things to Do in AucklandCity ParksPopular SpotsAleciaThis is one of my most beautiful walks in Auckland. There are a variety of things to see like the museum, gardens, ponds and ducks. It is peaceful, quiet and very clean. Truly enjoyed my afternoon walk in the Domain. New Zealand · AucklandFree",https://my.trip.com/travel-guide/attraction/parnell/auckland-domain-94218/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Auckland Domain,"Auckland Central Park is a very old park in Auckland, covering an area of 80 hectares, famous for its huge lawns, amphitheatre, exquisite sculptures and museums. 1. Various free cultural and artistic activities Every summer, various cultural and artistic activities, such as concerts, are often held here. Tours and concerts are free. The large-scale outdoor Christmas concert held in early December every year, Auckland Park Christmas, is one of the most popular Christmas carnivals in Auckland. 2. Recreational play If you can't catch up with this time, there are also many recreations in the park. For example, you can go to the lake to play, where there are interesting birds and fowls, they are not afraid of life at all, even if you are very close to them, it will not leave, and will enthusiastically come to you, waiting for you to feed. In addition to walking on the lawn and feeding the ducks by the lake, in Central Park, you can also enjoy performances in the amphitheater, watch the various flowers in the greenhouse garden, and taste the art of exquisite sculpture. 3. Auckland Museum The Auckland Museum is located in Central Park. It is both a museum of New Zealand history, especially Maori history, as well as a nature museum and war memorial."
1702448368-12,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"39. SEA LIFE Kelly Tarton's Auckland7.64.3/5122 Reviewsbased on 3.1k reviewNo. 6 of Top Best Things to Do in AucklandAquariums铨上风满楼Good value for money, good service attitude, Trip.com booking is much more cost-effective than the official website. The happy time of the children is fully reflected here. It is much better than the aquariums in other parts of New Zealand.Available TomorrowNew Zealand · AucklandFrom RM 114.80",https://my.trip.com/travel-guide/attraction/orakei/sea-life-kelly-tarton-s-auckland-83504/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,SEA LIFE Kelly Tarton's Auckland,"Kelly Tarton's Auckland is an aquarium converted from an abandoned sewage plant. It was completed by New Zealand marine archaeologist Mr. Kelly Tarton for 10 years. There are 8 major themes on display with its own characteristics. In the fascinating winter wonderland, you can take the Icefield Expedition Vehicle into the viewing area at minus 2 degrees Celsius and watch the colonies of King and Gentoo penguin walking on the artificial snow or diving underwater. You can also experience the excitement of big sharks and Stingrays swimming by in the transparent glass landscape tunnel of the underwater world, and witness how the mighty giant lobster coexists harmoniously with its neighbors. If you want to see it up close, you can put yourself in a cage into the shark viewing tank, or even dive directly into the shark viewing tank.△ Watch giant sharks up closely△ Learn more about marine life in the Southern Hemisphere△ Watch the adorable feeding process of the colonies of King and Gentoo penguins"
1702448377-13,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"38. Lake Pukaki7.64.7/5140 Reviewsbased on 753 reviewNo. 11 of Top Best Things to Do in CanterburyLakes旅の径New Zealand has many lakes, mostly surrounded by mountains, winding shorelines, clear lakes and pleasant scenery. It is a great tourist attraction. Located in the middle of the South Island, Lake Pukaki is unique and worth a visit. One is that the lake is rich in rock particles and minerals, and under the sun, it maps out a distinctive blue, dreamy and attractive, and has the reputation of ""blue milk lake"". The other is that the lakeside is the best position to overlook the Cook Mountains. On the sunny day, standing on the south Alps of the north bank of Pukaki, 55 kilometers away, is clearly visible. The highest mountain is Mount Cook. The third is the lifelike statue of Tar sheep. Tar sheep native to the Himalayas, live between high mountain cliffs, are a first-level protected animal in China, and are listed in the world as a ""near-risk"" animal list. In 1904, an Englishman brought five Tar sheep to the South Island, because there was no natural enemy, Tar sheep flourished in the Cook Mountains, becoming the favorite animal for European and American hunters to hunt in New Zealand. In 2014, the handsome and powerful statue of Tar sheep was erected on the shore of Lake Pukaki to commemorate the achievements of the people concerned in protecting the sheep worldwide. Taking a photo with the statue is the best choice for all tourists. Fourth, the shore of Pukaji Hunan, opened the Cook Mountain salmon farm, the salmon meat produced is compact and fresh, cheap and good quality, many food lovers come to taste and buy.New Zealand · Ben OhauFree",https://my.trip.com/travel-guide/attraction/ben-ohau/lake-pukaki-95922/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Lake Pukaki,"Lake Pukaki is located between the lofty mountains in the Canterbury region. It is a larger lake flowing from north to south in the northern part of the Mackenzie Basin. , known as the ""Blue Milk Lake"", and is deeply loved by tourists. 1. A good place to look at the majestic Southern Alps. Lake Pukaki is more than 500 meters above sea level, with an average depth of 47 meters and a deeper depth of 70 meters. The sky blue lake water is like sloping fragrant milk. The intoxicating blue color of the lake is mainly due to the presence of rock particles and minerals in the lake, which reflect the attractive blue color. And the shores of Lake Pukaki is a good place to overlook the majestic and majestic Southern Alps. 2. The filming location of the movie scene Peter Jackson has used this area as the filming location for the main scenes in the film three times in the film ""Lord of the Rings"" and ""The Hobbit"" trilogy. The pure and unique light, the breathtaking turquoise color of the lake, and the rugged mountainous terrain are all what made the producer so fond of it."
1702448386-14,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"37. Shamarra Alpacas7.74.4/572 Reviewsbased on 210 reviewNo. 9 of Top Best Things to Do in CanterburyFarms山口猫An unforgettable experience ～ alpaca is a lot and very clean, and the temper is not spitting. The staff is very professional and will teach you how to interact with alpaca. You can also feed alpaca yourself. The farm is located on the mountain, overlooking the bay, and the landscape is invincible.New Zealand · Wainui",https://my.trip.com/travel-guide/attraction/wainui/shamarra-alpacas-15301449/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Shamarra Alpacas,"Shamara Alpaca Ranch is located in Akaroa, Banks Peninsula, about 80 kilometers from Christchurch. Take an alpaca ranch tour, you can have the opportunity to pet the alpacas, direct the alpacas into the sheep pen, and get up close and personal with the lovely alpacas. Also, the view from the ranch overlooking the beautiful Akaroa harbour is gorgeous. Drinks and home-baked biscuits are served in the ranch's barn, and the Alpaca Shop also sells a dazzling array of New Zealand-made alpaca handwovens."
1702448395-15,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"36. Waiheke Island7.74.6/5128 ReviewsNo. 5 of Top Best Things to Do in AucklandIslands/PeninsulasBeachesLiliinNewZealandNow is the beginning of autumn, the sky is high and cool, not hot or cold, of course, you have to go out to experience the beauty of autumn! The vegetation of Auckland is lush, and every autumn, the color of the earth is as beautiful as a seasoning dish that has been knocked over, and the gradual orange and gold leaves render the beautiful scenery.New Zealand · AucklandFree",https://my.trip.com/travel-guide/attraction/waiheke-island/waiheke-island-10758797/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Waiheke Island,"Laid-back holidays, climbing vines, fragrant olive groves, eye-catching farmland, and unbearably soft beaches, this is Waiheke Island. 1. The wine island Waiheke Island is only a 35-minute boat ride away from downtown Auckland. Waiheke Island, in the Maori language, means ""water of waterfalls"". It is not difficult to imagine that Waiheke Island is rich in grapes, also known as the island of wine. There are often wine evaluation activities on the island, and you can taste the fresh How can wine lovers miss the award-winning wine? The olives are also exceptionally rich and of good quality, and it is certainly a pleasure to taste olive oils of various stages. 2. Waterfall and Sunny Beach Island The so-called waterfall water makes everyone happy, from the beach, to the sea, and then to the bottom of the sea, as long as it is related to the sea, there are countless things that can be enjoyed. Waiheke Island has many beaches: active sports beaches, undisturbed clean beaches, sunny beaches covered with golden sand, rocky and bushy beaches, and so on, take your pick. 3. The island of Gu Cheng's former residence is also the place where the poet Gu Cheng lived. If you also have a pair of black eyes that try to find light in the dark night like the poet, and you have the idea of remembering the poet, then please go to 124FairviewCres, RockyBay, Waiheke Island. The former residence of the poet is now inhabited, please do not disturb it, stand quietly. Just remember."
1702448403-16,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"35. Mount John7.74.7/5101 ReviewsNo. 10 of Top Best Things to Do in CanterburyMountainsLavender and SunHike Mount John John is located on the shore of Lake Tikapo, and on the top of the mountain you can enjoy the beautiful Lake Tikapo and the lakeside town. The most worth mentioning is that there is an observatory on the top of the mountain, which is an important base for space research in New Zealand. Because it is far away from the big cities and the sky is clear, it has the most beautiful starry sky at night, and it is also one of the four best stargazing resorts in the world. It is recognized by the world astronomers to observe the Milky Way and Yu. The best location in the center of the Zeus. There is also a cafe on the top of the mountain, which is known as the best cafe in the world. Step up Mount John for a starry sky coffee and wait for the stargazingNew Zealand · TekapoFree",https://my.trip.com/travel-guide/attraction/tekapo/mount-john-15490510/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Mount John,"Mount John is the commanding height of the town of Lake Tekapo. From the top of the mountain, you can overlook the panoramic view of Lake Tekapo and the town. There is a famous star-gazing point MtJohnUniversityObservatory on the top of the mountain, and you can experience the world-famous starry sky of Tekapo at night."
1702448412-17,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0034. Tekapo Springs7.74.3/553 Reviewsbased on 1.3k reviewNo. 2 of Top Best Things to Do in Lake TekapoPopular SpotsIce RinksRecreation CentersHot Spring ResortsSwimming Poolspxy0705Because this lake is formed by volcanic eruptions, there are also very rich geothermal resources here. There are many hot springs here. Middle-aged are smog. You can enjoy the warmth and efficacy of these hot springs here. It is very comfortable. Definitely worth experiencing.New Zealand · Lake Tekapo",https://my.trip.com/travel-guide/attraction/lake-tekapo/tekapo-springs-15490519/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Tekapo Springs,"Tekapo Hot Springs is located at the foot of Mount John, and it's a good place to relax after climbing. There are three different hot spring pools, you can enjoy the beautiful lake view while soaking in the hot spring, relieve the fatigue of the journey, and there are more items such as sauna and spa for you to choose from."
1702448420-18,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"33. Aoraki/Mount Cook National Park7.84.7/5204 ReviewsNo. 7 of Top Best Things to Do in CanterburyMountainsPopular SpotsNational ParksUNESCO World Heritage - Natural SitesKimi_jmThe weather in Mount Cook is very good, but at that time, I booked a snow plane. The helicopter return activity was cancelled due to the poor weather on the mountain. It was a pity for two consecutive days. I drove from the Tweizer base to the airport under the snow mountain to ask and wait. By the way, I took the shortest walking route and the scenery was not bad.New Zealand · GammackFree",https://my.trip.com/travel-guide/attraction/gammack/aoraki-mount-cook-national-park-88002/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Aoraki/Mount Cook National Park,"Of all of New Zealand's 27 mountains over 3050m, 22 are in Mount Cook National Park. One of the more spectacular is Mount Cook, which is 3,755 meters high. 1. Experience New Zealand's large glacier up close - a third of the Tasman Glacier Mount Cook National Park is covered with snow or ice all year round. Here, you can experience New Zealand's largest glacier, the Tasman Glacier, up close. Take the bus to the beautiful Tasman Valley, and your guide will lead you on a leisurely half-hour hike to the end lake of the Tasman Glacier. Board a boat here to explore this iceberg lake full of small icebergs and ever-changing. Feel the glacier with your hands as the boat makes its way up close to these little icebergs! If you are a photography enthusiast, this trip will be an unforgettable memory of your trip to New Zealand! 2. Aerial view of magnificent natural beauty by helicopter There is another way to enjoy the magnificent view of Mount Cook - take a helicopter view of this amazing natural beauty from the sky. Here are some professionally operated aerial tour companies that will take you off from GlentannerPark at the base of Mount Cook to see Mount Cook from above and explore the heart of Mount Cook National Park. Professional pilots will enthusiastically share their knowledge of the region with you."
1702448429-19,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"32. Lake Rotorua7.84.6/5185 Reviewsbased on 1.1k reviewNo. 5 of Top Best Things to Do in Bay of PlentyLakes石之若璞Rotorua Lake~New Zealand's first big lake~ It is a volcanic lake formed after the eruption~ There is a small island in the heart of the lake~ At first glance, I often recognize the sea~ Black Swan Black Duck Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi Youyi YouyiNew Zealand · RotoruaFree",https://my.trip.com/travel-guide/attraction/rotorua/lake-rotorua-80883/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Lake Rotorua,"There are 16 lakes in the Rotorua area. Lake Rotorua is the largest lake in the area. The city name is also derived from it. The south side of the lake is the urban area. Lake Rotorua is also the third largest lake in New Zealand. About 200,000 years ago, a huge volcanic eruption occurred here. The ground collapsed to form a circular crater with a width of 16 kilometers, which was formed after the rainwater filled the crater. Lake Rotorua. There are countless hot springs in Rotorua. If you take two steps, you will see a mass of heat floating in the air. Sometimes three or two springs are gathered together, and the water mist is like a fairyland. The geothermal city lives up to its name. There is a faint smell of sulfur everywhere. There are geothermal hot springs everywhere, and there are spa pools in the hotel rooms. In this area, the lake is gleaming, seagulls flock together, and the gray-yellow mud of the hot spring is boiling, which has become a tourist attraction. Geothermal activity has continued under and around the lake. Geothermal steam is constantly lingering around the lake, and the water is so high in sulphur that it creates a wonderful greenish-blue color. Walking along the lake shore, you can see the calm lake surrounded by rolling hills, with gentle curves that meet the sky. You can see large groups of black swans swimming gracefully in the lake everywhere, and countless rainbow trout swimming under the vast lake. If you can get up early and go to the lake to watch the sunrise, it is really beautiful. Facing the morning light, blue, red and gold are intertwined and sprinkled on the lake, which is very gorgeous. Accompanied by the shimmering light, various birds such as swans, wild ducks, and seagulls roamed the lake, and the quiet lake swayed in circles of ripples. If you go in winter, you will see a different scene. The grass is covered with frost, and the flowers are white, but the plants near the hot springs are smoky and green, as if a city has two seasons, one is winter and the other is spring. Stepping on the stone steps of the hot spring, holding a cup of water, it is warm and slippery. Rotorua's active volcanoes are very worth seeing. Active volcanic eruptions are staged every morning, which is a spectacle, and you have to be amazed by the power of nature. The volcanic mud is a major feature here. The black mud is bubbling and you can feel the heat just by looking at it. Lake cruises, sailing boats, kayaks, seaplanes, helicopters, jet boats... so many items. You can go on a sightseeing boat trip, or participate in various activities such as fishing trips and water cruises. In the middle of the lake is Mokoia Island, where countless water birds are parked. Once a Maori fortress, there is a great love story in New Zealand. There is a service desk in the park in front of the Novotel, where you can sign up to visit Mocuia. Take a dip in the hot springs at Waikemiah (now known as Heinemoa Springs) while looking out over the still-yet-old beauty of the lake. If you have enough time, a trip to the nearby Maori Cultural Village is also a good choice, just a 5-minute drive from downtown Rotorua. Besides enjoying Maori song and dance performances, Puhutu Geyser is also a spectacle not to be missed."
1702448437-20,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0031. Te Anau Glowworm Caves - RealNZ7.84.6/557 Reviewsbased on 2.6k reviewNo. 3 of Top Best Things to Do in SouthlandCavesStacey KamTo Te Anau, you must join this tour to go to fireflies. You can't take a shadow on the face, you can only capture this moment with your eyes. You will take a boat and then extinguish all the light sources. After that, you will see the ""starry sky"" composed of fireflies.New Zealand · Te Anau",https://my.trip.com/travel-guide/attraction/te-anau/te-anau-glowworm-caves-realnz-98635/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Te Anau Glowworm Caves - RealNZ,"The word ""Te Anau"" in Maori means ""cave with whirlpool rapids"", which refers to Te Anau caves where glowworms live and is considered ""one of the most unusual limestone cave tours in the world"" , if you go to the South Island Fiordland region, don't miss it. In the 1940s, the local explorer Lawson Burrows, who was fascinated by the ancient legends of Maori, spent three years exploring various caves in the South Island, and finally found this unique Maori legend on the west bank of Lake Te Anau. Caves that appear in. Brauss crawled into the crevice of the rock and through the entrance, the glow of the countless glowworms in the cave caught his eye. The cave has since become a fascinating spot on the shores of Lake Te Anau. In fact, the Te Anau Glowworm Caves are just the lower layer of an extremely large cave that extends down to Milford Sound, tens of kilometers north of it. The depths of the cave can only be reached by boat, passing large and small waterfalls and whirlpools along the way, and finally reaching the glittering glowworm cave. After a detailed explanation by the guide, the visitors were divided into several groups and entered the cave by boat. The fireflies emit a little blue light, like a sky full of stars, you will feel like you are in an illusion."
1702448448-21,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"30. Te Anau7.84.5/574 ReviewsNo. 4 of Top Best Things to Do in SouthlandLakesTownsGeological Sites旅の径Tianaau, located on the southeast shore of Lake Tianaau, a lakeside town with a small lake and mountainous population. Because of the traffic road to Milford Fjord, the town has become a transit station and base for visiting the fjord. Tourism service industry is the mainstay of the town. There is a tourist service center in the town center, and there are several supermarkets, banks, restaurants, tourist equipment shops, souvenir shops around to provide comprehensive tourism services for tourists. The lakeside is a collection of hotels, and guests are watching the lake view for a night, which is a rare enjoyment. Take a walk in the town, enjoy the scenery by the lakeside, comfortable and comfortable.New Zealand · Te AnauFree",https://my.trip.com/travel-guide/attraction/te-anau/te-anau-10758274/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Te Anau,"The tranquil lakeside town of Te Anau, located on the southern shore of Lake Te Anau, New Zealand's second largest lake, is an ideal base for people visiting Milford Sound and for hikers. The increasingly mature tourism industry ensures that tourists will not have nothing to do here, or they can walk around in the sun, sit and enjoy this beautiful town quietly, without having to arrange too many activities. Te Anau is very small, and the center is concentrated in the area of Milford Sound Road, northeast of the tourist service center. There are several restaurants, supermarkets, souvenir shops and banks on the street. Hotels and other accommodation facilities are mainly concentrated on the lakeside road, and most of the rooms can overlook the infinite lake view. There is a glowworm cave on the other side of the town, which is an unusual limestone cave. You can go deep into the cave by boat, enter the silent and secret cave where countless glowworms live, and quietly appreciate the strangeness of the glowworms in the invisible darkness. Shimmer."
1702448459-22,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"29. Museum of New Zealand Te Papa Tongarewa7.84.5/5171 Reviewsbased on 14.3k reviewNo. 1 of Top Best Things to Do in WellingtonMuseums歐郎瑞旅遊日記📍 Harbourside Market Even the owner is recommended for Sunday morning limited, a local market surrounded by several large trucks! There are also many dining cars and vendors along the road, Chinese and Western meals! It is the best place to let you experience local life! 📍 Solace in the Wind (The Naked Man) Statue When you come to Wellington, you must take a photo with this man! Next to it is the famous Wellington font to take pictures. If you look closely, you will find that there is less I. It is the concept of you standing up and taking pictures. 😆📍 New Zealand National Museum is the largest national museum in New Zealand. The most important thing is that it is completely free! There is war on the first floor, the history of species can be appreciated, in addition to the exhibition of Maori culture, the history of immigrants, and some artworks. Overall, it is worth a lot more than the Auckland museum, especially the part of the war, the statue atmosphere is lifelike, even if it is old, But I can still feel the cruelty and sadness brought by the war. 📍 The Hangar is said to be a coffee shop that must be tried when you come to Wellington! Unfortunately, I forgot to order his Tasting flights and I must try it next time! 📍 Burger Liquor It is also recommended online to eat and see! The clerks are very friendly. We ordered The Smokey& Fried chicken. The burger is delicious and there is nothing to say. The performance of fried chicken is also very eye-catching. There are many exhibitions to visit, and the artworks on the building 😆 walking around and feeling the exotic atmosphere, which is actually quite good! 📍 Wellington Museum Free visit! Spend three meals today: 46.25 Accommodation: 50 Total: 96.25New Zealand · WellingtonFree",https://my.trip.com/travel-guide/attraction/te-aro/museum-of-new-zealand-te-papa-tongarewa-81688/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Museum of New Zealand Te Papa Tongarewa,"The Te Papa National Museum of New Zealand is the largest museum in the southern hemisphere, located on the waterfront pier in Wellington, founded in 1963. The museum's name is Tepapa Tongarewa in Maori, which means ""vessel of treasure"". The museum has a rich collection of Maori culture, as well as Maori halls and art exhibits from the Pacific. If you want to know about the customs and history of New Zealand, come here. The museum is divided into six floors. The first floor hall is lined with museum shops and cafes. The second to sixth floors display different themes such as geology and biology, changes in landforms, Maori survival and culture, folklore and art, and outdoor sculpture balconies. There are many interesting interactive displays in the museum. In the House of Earthquakes, you can feel the shock of the shaking of the earth and the mountains. You can also have face-to-face close contact with the king physalis squid, and watch 3D animations to understand the mystery of its life. There are also facilities such as a ""discovery center"" built for children. In addition to these permanent exhibitions, the museum often holds some short-term contemporary art and cultural exhibitions and other events, which require separate tickets to visit. The museum itself is also very interesting. Before leaving, don't forget to stand in front of the exhibition hall to see this expensive building and the sculpture in front of it - the tree twisted out of wire, it looks like the real thing ."
1702448467-23,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,28. Queenstown Gardens7.84.5/5109 Reviewsbased on 3.4k reviewNo. 9 of Top Best Things to Do in OtagoCity ParksD了个YQueenstown Gardens is located in the southeast of Queenstown. A small peninsula on the edge of Lake Wakatip is close to the city. The environment is quite quiet. There are not many people. The park trail is full of trees and flowers. It is a good place to stroll. The garden is not big. After dinner along the lakeside. A circle is a good choiceNew Zealand · Cecil PeakFree,https://my.trip.com/travel-guide/attraction/cecil-peak/queenstown-gardens-94590/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Queenstown Gardens,"Queenstown Gardens is located to the southeast of town, on a small peninsula by Lake Wakatipu. Although the garden is close to the urban area, the environment is quite quiet and the ancient trees are towering. The park trail is full of trees and flowers, which is a good place to relax. The garden is not big, and a walk along the lake is a good choice."
1702448475-24,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"27. Milford Sound Scenic Cruises7.94.7/548 ReviewsNo. 2 of Top Best Things to Do in SouthlandBoat Tours旅の径Milford Fjord sightseeing cruise, from the cruise ship terminal, to the Tasman Sea into the sea mouth, the whole journey 32 kilometers, it takes about 2 hours. Milford Fjord, known as the ""eighth wonder of the world"", has both the peaks and the cliffs, the rainforest is dense, and there are waterfalls, the waves hit the shore, the sea and the sky, presenting the classic fjord landscape of nature. The journey is all the way, sometimes strolling on the deck, enjoying the breeze and clear water; sometimes mooring in front of the seal rock, the same lazy sun seal say hello; sometimes rushing into the waterfall, being ""can make people 10 years younger"" waterfall water wet hair... pleasing to the eye, comfortable and comfortable.New Zealand · Milford Sound",https://my.trip.com/travel-guide/attraction/milford-sound/milford-sound-scenic-cruises-33174270/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Milford Sound Scenic Cruises,"Take in Milford Sound on a modern and spacious Milford Sound Cruise, with unobstructed views outside the boat from any area of the interior cabin. The boat features a comfortable indoor lounge and large panoramic picture windows, allowing you to see waterfalls and wildlife up close from the bow. From the spacious upper outdoor deck, you can look directly down on the water, and the captain will provide informative commentary, and the cruise will play commentary in other languages at certain times."
1702448484-25,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"26. Oamaru Blue Penguin Colony7.94.6/577 Reviewsbased on 980 reviewNo. 8 of Top Best Things to Do in OtagoSeashores123-travellerThe Blue Penguin Conservation Center is located in Oamaru, between Christchurch and Dunedin. Unlike most attractions in New Zealand, the Blue Penguin Conservation Center is to buy tickets, and it is best to buy VIP tickets for the evening to see the Blue Penguin return. Because 90% of the Blue Penguin return from the front of the VIP stands.Available TomorrowNew Zealand · OamaruFrom RM 123.41",https://my.trip.com/travel-guide/attraction/south-hill/oamaru-blue-penguin-colony-20905151/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Oamaru Blue Penguin Colony,"The Oamaru Blue Penguin Conservation Center is located just minutes from the city center and is a convenient place to see blue penguins living in their natural environment. During peak season, more than 130 pairs of blue penguins homing in the conservation center, and sometimes more than 200 blue penguins arrive overnight. Our staff includes a marine biologist who conducts research into the various behaviours and breeding success of blue penguins. The conservation center provides two kinds of viewing: daytime viewing and dusk viewing. The daytime viewing is mainly to visit the penguin protection center, and to watch the little penguins that have not preyed at sea during the day in the dark room (BlueWing); the evening viewing is divided into ordinary seats and VIP seats. , the VIP seats are closer to the penguins, only about 2-5 meters. Twilight viewing provides Chinese and English commentary services."
1702448494-26,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"25. Polynesian Spa8.04.4/586 Reviewsbased on 3.8k reviewNo. 4 of Top Best Things to Do in Bay of PlentyHot Spring Resorts_m1***62Polynesian Hot Springs is one of the top ten hot springs in the world, and the private pool with lake view is 250 yuan for two people. For a limited time of half an hour, there is still ten minutes to wash after the green light is on, so there is 40 minutes, enough. Lake view spring, world-class enjoyment!New Zealand · Rotorua",https://my.trip.com/travel-guide/attraction/rotorua/polynesian-spa-10758271/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Polynesian Spa,"When you come to the ""hot spring town"" Rotorua, soaking in hot springs is an essential good program. Because Rotorua is located in a geothermal area with strong volcanic activity, the city is full of hot springs, and the air of the whole city is filled with a good and charming sulfur smell. Rotorua is a wonderful natural tourism in the whole South Pacific region. resort. Overlooking Lake Rotorua, relaxing in thermal mineral hot springs and setting your sights on the serene but not-so-quiet volcano in the distance! A mist on the lake envelopes you, and you often suspect that you are in a dream world. Polynesian Hot Springs, located on the shores of Lake Rotorua, is one of the top ten hot springs in the world. For 130 years, people have come here to try the thermal mineral spa. Two hot springs fill 26 hot springs: Priest's acidic hot spring is amazing for improving muscle fatigue and relieving pain; and Rachel's alkaline hot spring, thanks to the antibacterial effect of sodium silicic acid, is almost unsatisfactory after washing. Confident smooth skin, people here believe that Rachel hot spring water is the secret of eternal youth. If you don't want to soak in the hot springs in a swimsuit, rent a private pool and soak it naked without fear!"
