web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Place,Details
"1702400857-11","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0050. Melbourne Museum8.14.6/5216 Reviewsbased on 4.3k reviewNo. 1 of Top Museums & Galleries in MelbourneMuseumsAnonymous UserLike entering the book, there are many lifelike stories, and many families used to eat and drink to cultivate feelings. It was really great. This time I went alone. I felt very relaxed and great. I went shopping for a long time. Awesome.Ready to Use ImmediatelyAvailable TodayAustralia · MelbourneFrom RM 46.09","https://my.trip.com/travel-guide/attraction/carlton/melbourne-museum-87712/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Melbourne Museum","The Melbourne Museum was built in July 1996 and officially opened to the public in November 2000. It is the largest and innovative museum in the southern hemisphere. It is located in Carlton Gardens with the Royal Exhibition Hall. 1. Regional introduction The museum has three floors. The first floor includes the Bangiraka Indigenous Cultural Center, the Pacific Exhibition Hall, the Forest Exhibition Hall, the Science and Life Exhibition Hall, the Children's Hall, as well as shops and cafes; the second floor includes the Melbourne Exhibition Hall, the Mind and Body Exhibition Hall, Evolution Showroom; lower level includes Discovery Center and IMAX Cinema. 2. Collections and displays The collections and displays of the Melbourne Museum are amazing. You can see dinosaur fossils at the entrance, and there is also a 20-meter-long blue whale skeleton specimen, which is extremely rare. In more than 20 exhibition halls and independent exhibition halls, the museum has prepared all-inclusive content, and there are more than a dozen permanent exhibitions currently open. 3. Natural culture Nature is obviously the focus of the museum. The Science and Life Pavilion offers ""Bees"", ""Life of Insects"", ""Ocean Life: Exploring Our Sea"", ""Human Body"", ""Consciousness: Enter The Labyrinth"" and ""From Darwin to DNA"" at the Evolution Pavilion. 4. Indoor forest area The three-story indoor forest area introduces the ecological functions of the forest from the forest hierarchy, water conservation, plant composition, the seasonal distinction of Australian forests, and forest fires that often occur in Australia's dry season. There are also some Australian forests in it. Common birds and ants. The ""Forest Secret"" in the pavilion is at the center of the building, creating an ecosystem that is exactly the same as the natural environment, showing the trees, plants, wildlife and insects in Victoria's high mountains. Walking into the forest corridor, you will see more than 8,000 Australian plants planted here. In addition, there are insect exhibition areas and evolution areas that display the mysteries of the biological world. 5. The style of the style museum is very modern, which forms a strong contrast with the classical style of the Royal Exhibition Hall next to it. In addition to creating a visual effect, the metal frame and glass curtain wall also draw more natural light into the public spaces of the pavilion. You will see that the staff in the museum are wearing brightly colored work clothes, exuding a strong aboriginal cultural style, which contrasts with the avant-garde architectural form."
"1702400865-12","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","49. Gold Coast beach8.14.7/5513 ReviewsNo. 3 of Top Best Things to Do in Surfers ParadiseSurfingNational ParksBeachesSeashoresKarenkytThe Gold Coast is a popular beach destination in Queensland, Australia. It is known for its beautiful sandy beaches, surfing spots, and vibrant beach culture.Surfers Paradise is one of the most famous and iconic beaches on the Gold Coast. It offers a long stretch of golden sand, great surf breaks, and a lively atmosphere with numerous shops, restaurants, and entertainment options.Australia · Surfers ParadiseFree","https://my.trip.com/travel-guide/attraction/surfers-paradise/gold-coast-beach-92643/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Gold Coast beach","The sunshine on the Gold Coast is not pretentious. The air here is full of the smell of the sea breeze. The night scene is very sensible. There will be people desperately enjoying the sun all day long, and the wild animals here are so cute and well-behaved. Darwin, who ended his Australian expedition in 1836, once left a deep farewell message here, ""Farewell, Australia, when I left your shores without any regrets and sorrows"", I believe you will return without regrets. Surfers Paradise is the most attractive place on the Gold Coast. Whether you are happy or energetic, you can empty your soul and find where your heart belongs. The picturesque scenery of Springbrook National Park is amazing. In one of its mysterious caves, thousands of light-emitting worms will sparkle, waiting for you to visit before the dark night; if you are a hiking enthusiast, then come to Lamington National Park, a world cultural heritage, you You will definitely be excited, there are too many good walks on the trees and on the ground, worthy of your shoes, and how can you forget the charming rainforest scenery along the way; at sunset, climb to the height of the ground The 235-meter SkyPoint viewing platform, watch how the sunset falls into the deep sea magnificently and magnificently; you have been dreaming of idyllic style for many years when you come to Paradise Farm; come to the Gold Coast, if you miss the wonderful theme park, you will regret it in the future, dream world , Mountain Dew World, Warner Movie World, there are too many worlds that are too dazzling, too bright, too colorful, quickly accept their hotter invitations, and let's release the heat together under the sun on the Gold Coast!"
"1702400876-13","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","48. Fox Glacier8.24.7/5117 Reviewsbased on 1.7k reviewNo. 1 of Top Best Things to Do in West CoastGlaciersTiramisu8511Fox Glacier, 3 hours walking，completely different experience, it''s worth a try New Zealand · Fox GlacierFree","https://my.trip.com/travel-guide/attraction/fox-glacier/fox-glacier-13089705/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Fox Glacier","While many of the world's glaciers are melting, Fox Glacier's proximity to sea level remains unaffected. The local low altitude and warm and humid climate provide a convenient environment for excursions, making it a favored glacial landscape in the world. Visitors can easily walk to the foot of the glacier, cross the cliff-lined river valley on both sides, and admire the beauty of the glacier formed after thousands of years of melting and freezing. As you approach the foot of the glacier, its majestic beauty is sure to blow your mind."
"1702400885-14","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","47. Bondi Beach8.24.6/5580 Reviewsbased on 6.8k reviewNo. 1 of Top Beaches in SydneySurfingBeachesGullyWhether you just want to go for the views, or take a swim, Bondi is incredible. And it’s not too hard to get to if you’re staying in Sydney.Australia · SydneyFree","https://my.trip.com/travel-guide/attraction/bondi-beach/bondi-beach-10758196/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Bondi Beach","Bondi Beach is located in the southwest of Sydney and is one of Sydney's most famous beaches. The coastline is crescent-shaped. The beach is soft and sandy. There are beautiful blue skies and green seas. It is a good place to enjoy sunsets and sunrises. Whether it's summer or winter, this is the essence of Sydney, and it's a great place to experience how Sydney natives enjoy life. Due to the large waves, Bondi Beach is not suitable for swimming. On sunny days, Sydney people gather on Bondi Beach to enjoy sun bathing or surf into the sea."
"1702400894-15","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0046. Te Puia - Rotorua, NZ8.24.6/5154 Reviewsbased on 5.9k reviewNo. 3 of Top Best Things to Do in Bay of PlentyVillages婉猫The war dance is super burning, and the little brothers and sisters of the performance are full of enthusiasm and joy. The volcanic scenery is amazing, and the little brother in charge of explaining is particularly funny. I didn't expect to see the kiwi bird here.New Zealand · Rotorua","https://my.trip.com/travel-guide/attraction/whakarewarewa/te-puia-rotorua-nz-88611/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Te Puia - Rotorua, NZ","Rotorua not only attracts tourists from all over the world with its rich geothermal landscape, but also with its strong Maori culture. The Maori are the indigenous people of New Zealand and are the early masters of the land. Rotorua is the epicentre of Maori culture. Visitors from all over the world can enjoy unique and breathtaking Maori song and dance performances, watch Maori or simple or exquisite carvings, and learn about Maori history, culture and traditions in the Maori Cultural Village. Te Puia Maori Cultural Village is the birthplace of the world's Puhutu Geyser, mud pools, hot springs, New Zealand's national bird, the kiwi and wood carvings. The Maori Cultural Village is a collection of ancient Maori houses after renovation, with early buildings such as conference halls, housing and storage rooms. The houses of the early Maori were made of rushes and palm branches, which were simple and low, and could not straighten their waists. All kinds of storage rooms are supported by high feet. The tool room is similar to the bamboo building of the Dai people in Yunnan, my country, but it is shorter. There is an exhibition hall in the center of the village, which displays unique Maori carvings, which is a good place for tourists to learn about Maori culture. There is not only a world-renowned indigenous culture, but also an amazing geothermal culture. Hot springs and mud are numerous; steam is everywhere, and there is a strong smell of sulphur. Being in the geothermal area, the letter is like flying through the clouds."
"1702400903-16","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","45. Glenorchy8.34.6/5241 ReviewsNo. 1 of Top Best Things to Do in GlenorchyTownsPanda_vickIt is beautiful, should visit if coming to Queenstown is a very beautiful place. Shady atmosphere, convenient transportation, lovely people, good weather, I want everyone to visit.New Zealand · GlenorchyFree","https://my.trip.com/travel-guide/attraction/glenorchy/glenorchy-10522328/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Glenorchy","Glenorchy's Chinese name translates to Glenorchy. Located on the north bank of Lake Wakatipu, just 45 minutes from Queenstown, it is the gateway to many hiking trails and the magical world of Middle-earth. 1. An outdoor lover's paradise This rustic town is a veritable outdoor lover's paradise. Surrounded by native beech forests and towering mountains, Glenorchy's surroundings are never lacking in excitement. Stunning Lake Wakatipu and the Dart River offer plenty of options for jet boating and kayaking, and it's a popular base for New Zealand's many walking trails. Horseback riding is also one of the most popular activities here. 2. The spectacular scenery of Glenorchy, the filming location of ""The Lord of the Rings"", has made it a filming location for blockbusters. The ""Lord of the Rings"" trilogy and ""The Chronicles of Narnia"" have been shot here in large numbers. Twenty kilometers from Glenorchy, as idyllic farmland is gradually replaced by beech forest, we come to the town of Paradise. The origins of the name vary, with some saying it got its name from the natural charm of the place, while others say it got its name from the ducks of paradise that inhabit it. No one can be sure of the origin of its name, but the suffocating natural beauty here has been unanimously recognized by everyone. . ""This is the Middle-earth I've always fantasized about,"" Sir Ian McKellen (Gandalf) said of Paradise."
"1702400912-17","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","44. Fed Square8.34.5/5530 Reviewsbased on 2.9k reviewNo. 2 of Top Night Attractions in MelbourneSquaresArt MuseumsPopular SpotsStadiumsBryan RunturambiI was there back when I was young beautiful arkiqkektour I reli enjoy laa melbourne city hen hao I was there back when I was young beautiful arkiqkektour I reli enjoy laa melbourne city hen haoAustralia · MelbourneFree","https://my.trip.com/travel-guide/attraction/melbourne/fed-square-82226/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Fed Square","Federation Square is known as one of Melbourne's landmarks. The architect transformed static concept graphics into dynamic real world geometry. After the sun passes, after a shower or when night falls, its atmosphere, colors, texture and grain undergo amazing changes that have shocked those in the construction industry. Federation Square is located in the heart of Melbourne. Its main structure consists of 11 buildings and some open areas. Most of the Square's functions are designed to meet the cultural and leisure needs of the people. It is an ideal place to connect with the community, share culture and expressive features, and showcase Melbourne and Victoria lifestyles."
"1702400923-18","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0043. Melbourne Zoo8.34.5/5310 Reviewsbased on 6.7k reviewNo. 5 of Top Best Things to Do in MelbourneZoos_We***49Many unique animals in Australia, there are special people to explain and take pictures of the bears, feed the kangaroos, and there are many animals to visit. It is a must-see place for young and old. It is more convenient to buy tickets on the trip.Australia · MelbourneFrom RM 129.03","https://my.trip.com/travel-guide/attraction/parkville/melbourne-zoo-87715/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Melbourne Zoo","In the heart of Melbourne, you will find Australia's oldest zoo, The Royal Melbourne Zoological Gardens or Melbourne Zoo for short. Easily discover 320 animal species from different climates or stay overnight at the historical Elephant House to view nocturnal animals in their natural habitats through guided tours. The Melbourne Zoo opened to the public eye in 1862 and offers 55 acres of exotic animal sanctuaries, flower gardens and picnic areas. Keep your family in awe by taking a stroll through the Butterfly House, the Great Flight Aviary or The Trails of the Elephants."
"1702400932-19","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 10:0042. St Paul's Cathedral, Melbourne8.34.5/5373 Reviewsbased on 1.4k reviewNo. 1 of Top Night Attractions in MelbournePopular SpotsBuildings by Famous ArchitectsChurches and CathedralsJourneyyymeGreat church in the center of Melbourne, beautiful architecture, where religious and wedding events are held.Australia · MelbourneFree","https://my.trip.com/travel-guide/attraction/melbourne/st-paul-s-cathedral-melbourne-79229/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","St Paul's Cathedral, Melbourne","St. Paul's Cathedral is located at the intersection of Swanston Street and Flinders Street. Built in 1891, it is a famous building in the city of Melbourne. It is famous for its bluestone and fine wall lines. In 1932, the church added three more spires to make it look more magnificent. The church has stained glass windows, glazed tiles, wooden chairs and red vaulted skirts. There is also a huge organ, its brilliance and lustrous color blended with the red decoration of the church. There are several memorial statues stationed outside the church as well as a very beautiful small garden."
"1702400941-20","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","41. Lake Wānaka8.34.7/5319 Reviewsbased on 2.3k reviewNo. 6 of Top Best Things to Do in OtagoSurfingLakesLavender and SunLake Wanaka, created 10,000 years ago by huge glaciers, lives next to Lake Hawia, separated by a small piece of silvery white land called the neck. These two lakes surrounded by magnificent peaks have beautiful cobbled beaches and are popular sights for locals and tourists, especially during the long and warm summer months.New Zealand · The NeckFree","https://my.trip.com/travel-guide/attraction/the-neck/lake-wnaka-94593/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Lake Wānaka","Lake Wanaka is located in the Otago region of New Zealand's South Island and is surrounded by high mountains. It is the fourth largest lake in New Zealand and the source of New Zealand's larger river, the Clutha River. 1. Four Seasons Scenery This is a lake with beautiful scenery. The lake water is pure and transparent, blue and clear. From a height, it looks like a sparkling sapphire inlaid on the ground. Here you can swim in four seasons, enjoy flowers in spring, swim in summer, take pictures in autumn, ski in winter, and the atmosphere of soaring is filled everywhere. You can sit on the pebble sandy beach, look around and enjoy the beautiful scenery of lakes and mountains around you; you can take a small plane and hover around Lake Wanaka, overlooking the whiteness of the snow-capped mountains and the blue water of the lake from a high altitude. The poplar tree-lined avenue by the lake is well-known from far and near, and the rows of tree shades reflected on the lake are even more poetic. Especially in the golden autumn season, the yellow leaves by the lake are a beautiful landscape, and the whole forest is dyed golden yellow, which is full of autumn. In addition to the common pebbles on the shore of Lake Wanaka, there are various minerals. 2. Life in the Lake District If you want to enjoy a leisurely lifestyle, you can go for a swim, drink coffee or just sit by the lake and enjoy the sun. Next to the lake is an endless vineyard, you can go to the garden to taste grapes, taste wine, and enjoy life. Take a walk by the lake in the evening, sit on a bench and listen to the sound of the waves crashing on the shore, and enjoy every bit of life."
"1702400952-21","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 07:0040. Sydney Fish Market8.34.4/5401 Reviewsbased on 2.4k reviewNo. 9 of Top Best Things to Do in New South WalesPopular SpotsMarketsblueskiesFirst time visiting the Sydney Fish Market!🤩 Seafood was fresh however many shops sell repeated items and it is tough to get seats.Australia · SydneyFree","https://my.trip.com/travel-guide/attraction/pyrmont/sydney-fish-market-10524230/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Sydney Fish Market","The Sydney Fish Market is a combined wholesale, retail and catering market. If you are a seafood lover, the Sydney Fish Market is definitely a must for Sydney. There is a variety of seafood from Australia and abroad: huge Australian lobster, king crab, oysters, salmon, squid and more. Many seafood stores sell already processed seafood, or you can have it processed in other locations within the market which should be less expensive and very fresh. In addition to trying delicious food in a restaurant, you can take it outside and enjoy a delicious picnic."
"1702400961-22","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0039. Whale Watch Kaikoura8.44.7/569 Reviewsbased on 2.8k reviewNo. 6 of Top Best Things to Do in CanterburyBoat ToursOther Sightseeing ToursWhale Watching彭毛毛Let me talk about the key points: be sure to prepare seasickness medicine in advance! Eat seasickness medicine! There were seasickness medicine before, but this time it may be the reason for the big waves. I vomited to death. I vomited three times! After vomiting, I have to go to the deck to see whales and dolphins! Because I really don't want to miss it! The whole process is actually very beautiful! It's just that the seasickness is too bad! Good luck! Seeing whales and swarms of dolphins! Whale tails are also seen! Although there is only one! Although it is just a small whale! But it is already very content! Can see is luck! Finally, the staff on the boat are beautiful young ladies and handsome young men! Also very friendly and enthusiastic! Half of seasickness! vomiting constantly! But these staff work hard! Give them a thumbs up!New Zealand · Kaikoura","https://my.trip.com/travel-guide/attraction/kaikoura/whale-watch-kaikoura-13105385/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Whale Watch Kaikoura","Get up close and personal with the world's largest toothed predator, the giant sperm whale. If you are lucky, you will have the opportunity to see rare dark spotted dolphins, Hector's dolphins, New Zealand fur seals and other animals during the voyage."
"1702400971-23","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 10:0038. Dreamworld8.44.7/5438 Reviewsbased on 3.4k reviewNo. 7 of Top Best Things to Do in QueenslandTheme ParksD25***82The new Sky venture is very fun, simulated parachuting to swim with different beautiful scenery, panoramic screen, 4D feeling. There are many different kinds of mobile games, there are suitable for the young and old, and there are also exciting; you can take the train to different scenic spots, I like to play crazy motorcycles. When I went there were not many people, so I didn’t have to queue up for a ticket. In addition to mobile games, there are zoos (+ money can hold koalas), and water worlds.Ready to Use ImmediatelyAvailable TodayAustralia · CoomeraSave RM 60.06RM 353.30From RM 293.24","https://my.trip.com/travel-guide/attraction/coomera/dreamworld-88576/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Dreamworld","This is Australia's most visited theme park with a large area. It has a classic Chinese slogan: ""Australia is here!"" 1. Attractions Overview Dreamworld integrates the essence of Australia, with terrifying rides, natural and pristine wildlife parks and various aboriginal Australians. This kind of performance, you can only see it in your dreams except here. The whole park is divided into Adventure Zone, Adventure Zone, Cute Animal Zone, Tiger Island and Tropical Rainforest Zone. Here, you can get up close and personal with cute koalas and kangaroos, enjoy the wonderful performances of the endangered Bengal tigers, watch Australian sheep shearing, aboriginal performances, and enjoy thrilling entertainment projects such as pirate ships, free fall, and dark mine tunnels. 2. ""The Big Fall"" and ""Tower of Horrors"" If you're brave enough, take part in the Big6ThrillRides (6 thrilling rides) that many people are afraid of, including the Guinness World Records The tall ""Giant Drop"" and the fast ""Tower of Terror"" in the southern hemisphere. 3. The paradise of wild animals and birds Dreamworld is also a paradise for more than 500 native wild animals and birds. In addition to hugging koalas freely (Australian law stipulates that koalas can only be hugged in Queensland, the opportunity should be seized) !), hand-feed kangaroos, and take pictures with white tigers! Watching the performance of the Australian aborigines describing the hunting scene in the form of singing and dancing, and accepting their warm invitation, let's release the heat together under the blazing sun of Australia!"
"1702400981-24","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0037. International Antarctic Centre8.44.5/5138 Reviewsbased on 2.8k reviewNo. 3 of Top Best Things to Do in ChristchurchMuseums张小婷Really meaningless, 4d effect is not as good as domestic, there are only a few blue penguins, three Huskys, and the bumpy off-road in the middle of a truck really makes me doubt life, blizzard is to experience the wind below minus 20 degrees indoorsAvailable TodayNew Zealand · ChristchurchFrom RM 169.32","https://my.trip.com/travel-guide/attraction/christchurch/international-antarctic-centre-80893/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","International Antarctic Centre","Christchurch is an important gateway to understanding the Antarctic. The International Antarctic Centre is located near Christchurch International Airport. It was opened on September 28, 1990 and is operated by the Christchurch International Airport Group. Here, you can learn about the history, geology and other knowledge of the Antarctic Circle through sound, light and electricity. 1. The architecture of the International Antarctic Center is inspired by the special landforms of Antarctica such as icebergs and glaciers. The interior of the museum is also designed according to the Antarctic climate and ice and snow. Walking into the International Antarctic Center, the first thing you see is the outdoor conditions of the Antarctic base and the field photos and information sent back by Scottrade Base that day. 2. The Antarctic storm cabin, which has real snow and low temperature manufacturing fans, allows you to experience the cold of minus ten degrees Celsius in Antarctica, and simulate the strong wind when the snowstorm comes. Before entering, you will need to change into warm clothes and shoes. 3. Watch the feeding show in the penguin introduction area and then go down to the penguin introduction area and the feeding show. Here you will see the world's miniature Omalu blue penguins, very cute. If you are very interested in these blue penguins, you can take a tour of encountering penguins, and walk into the background to understand how the facilities in the penguin isolation area work, the living and eating habits of the penguins, and get close to them."
"1702400989-25","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0036. Twelve Apostles8.44.7/5571 Reviewsbased on 2.3k reviewNo. 5 of Top Best Things to Do in VictoriaRock MonumentsGeological SitesJam OngNice places to visit in Melbourne away from the city. highly recommended to visit!!!Australia · Port CampbellFree","https://my.trip.com/travel-guide/attraction/princetown/twelve-apostles-91686/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Twelve Apostles","The Twelve Apostles, located in Port Campbell National Park on the Great Ocean Road, is a well-known scenic spot on the Great Ocean Road, attracting a large number of tourists every year. 1. The origin of the Twelve Apostles Rock The Twelve Apostles Rock is actually a rock standing in the sea. It was originally a part of the coastline. After the erosion of waves and strong winds, it gradually broke away. Because these twelve stone pillars are reminiscent of the twelve apostles who followed Jesus Christ in the Bible, they are named ""Twelve Apostles"". Due to the continued alluvial action of the waves, only seven remain. 2. Gibson Steps There is a well-known step on the way to the Twelve Apostles, called Gibson Steps, which is excavated from the cliff. The steps are 100 meters long, with a total of 86 steps, and it takes about 15 minutes to go back and forth. Steps lead to the beach, but the waves here are rough, not suitable for swimming, but suitable for fishing. The width of the steps is about 1 meter, which is only enough for one person to pass, so tourists with limited mobility should not try it easily. At the end, you can see the endless blue sea and two huge stone pillars. The steps are about a 2-minute drive from the rock, and there is a parking lot nearby. The parking is very convenient. After getting off the car, visitors can go from the Twelve Apostles parking lot through the gravel walking trail to the Gibson Steps. The best time to photograph the Twelve Apostles is in the early morning and at dusk. It is even more shocking to take a helicopter to overlook it. In addition, you can also participate in sea fishing, golf, water sports and other projects here. 3. Although the Twelve Apostles Rock of London Bridge and Arch is the highlight of the Great Ocean Road, there are still many places to play along the Great Ocean Road. Attractions such as London Bridge and Arch are not far away and can be visited together. The arches are suitable for viewing in the afternoon, when the view is bathed in a warm golden sun. Co-located in Port Campbell National Park are the Shipwreck Coast and La Card Canyon, only a 10-minute drive from the Twelve Apostles. Due to the rugged terrain in this area, many shipwrecks have occurred here. The sand here is soft and the views are spectacular, perfect for photography. Arch Island is also nearby, but it collapsed in 2009, which shows the fragility of the coastline."
"1702400999-26","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","35. Arrowtown8.54.6/5348 Reviewsbased on 1.7k reviewNo. 5 of Top Best Things to Do in OtagoTowns凤凤吖吖The best thing for me is we love each other no matter if we are together or not.New Zealand · ArrowtownFree","https://my.trip.com/travel-guide/attraction/arrowtown/arrowtown-98792/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Arrowtown","Known as ""New Zealand's most beautiful autumn town"", Arrowtown is located around Queenstown. There are still more than 60 wooden and stone buildings in the town that are well preserved and some are still in use today. Arrowtown's rise began in the 1860s. After the discovery of gold in Arrow River, people flocked seven or eight times the population of the town today. When the flowers are blooming, stroll along Buckingham Street, the main street full of romantic Victorian style, and you will be dazzled by the dazzling array of handicraft stores, candy stores and specialty clothing stores around. You can pick up a catalog of old buildings at the museum and spend an afternoon feeling the unique historical charm of Arrowtown. The quiet and distant atmosphere of the quaint town will definitely bring a unique autumn feeling."
"1702401008-27","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","34. Avon River8.54.5/5191 Reviewsbased on 660 reviewNo. 2 of Top Best Things to Do in ChristchurchRivers一路慢（漫）行Christmas City Mother River, almost all attractions can see the Avon River, remembering bridges, botanical gardens, Hagley Park, Mona vale Manor...the riverside is lush with trees, trees, and many resting benches and stone steps, you can take a cruise or row.New Zealand · ChristchurchFree","https://my.trip.com/travel-guide/attraction/christchurch-central/avon-river-98801/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Avon River","There are seats on the bank of the river section, you can sit down and rest for a while when you are tired from walking. Take an English-style gondola to visit the scenery on both sides of the Avon River. If you have enough time, you might as well take a British-style gondola (Punting) to go boating on the Avon River, swaying slowly on the calm river, and enjoy the pleasant time. At the same time, you can enjoy the charming scenery along the way, which is very romantic. The boarding point is Antigua Boat Sheds, and during the 30-minute journey, the boatman will tell you about the history or anecdotes of the coastal scenery. Blankets, umbrellas and even a thermos are provided on board, so you can go rafting even in the cold winter months. You can also rent rubber boats and kayaks to explore the Avon River on your own."
"1702401016-28","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/?locale=en-MY&curr=MYR","Open at 07:3033. NZONE Skydive Queenstown8.64.8/581 Reviewsbased on 1.4k reviewNo. 3 of Top Best Things to Do in QueenstownParachutingdong333Wonderful experience! I am 53 years old now, but I have been so excited action this vacation in queenstown!New Zealand · Queenstown","https://my.trip.com/travel-guide/attraction/queenstown/nzone-skydive-queenstown-10759414/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/oceania-120003/tourist-attractions/4.html/?locale=en-MY&curr=MYR","NZONE Skydive Queenstown","Queenstown is a paradise for extreme sports, how can you miss skydiving here. Skydive Queenstown Skydive is an exhilarating activity to enjoy the thrilling feeling. Let you have a unique and unforgettable experience."
