web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Place,Details
"1702398361-12","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","49. Pantai Batu Feringghi5.44.5/5169 Reviewsbased on 1.6k reviewNo. 1 of Top Best Things to Do in Batu FerringhiBeaches_Hiking Fairy徒步仙子Beautiful beachfront location, comfortable rooms, excellent service, and diverse dining options; Batu Ferringhi Park Royal offers a delightful tropical retreat.Malaysia · Northeast Penang IslandFree","https://my.trip.com/travel-guide/attraction/batu-ferringhi/pantai-batu-feringghi-76091/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Pantai Batu Feringghi","Batu Ferringhi Beach is a very beautiful sandy beach in Penang, located in the north of Penang. The beach has clear water and fine sand, and has long been famous in Southeast Asia. The beach resort of Batu Ferringhi is famous for its combination of mountains and seas, including continuous golden beaches, vast seas, and beautiful and quiet mountains. It concentrates more than ten high-end hotels, which can overlook the 3-kilometer sandy beach on the north coast of Penang Island. Batu Ferringhi's beautiful waterfront is an excellent location for a variety of water sports such as: paragliding, water skiing, windsurfing, fishing, snorkeling, and even diving in the nearby islands! There are many seafood restaurants, bars, photo printing shops, currency exchange centers and markets behind the beach road. You can also see a stilted house called ""MalayKampong"" on the seashore, which preserves the traditional living style of the Malays more than 100 years ago: the house is elevated to keep it cool and dry, and the clean yard is planted with various tropical flowers and trees. Put a basin of water in front for taking off your shoes and washing your feet before going upstairs and entering the house. The indoor windows are clean, neat and comfortable."
"1702398370-13","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","48. Tun Sakaran Marine Park, Semporna, Sabah.5.44.8/5124 Reviewsbased on 53 reviewNo. 2 of Top Best Things to Do in SempornaBeachesSeashoresJJ77Tunshakaran Ocean Park, also known as Semporna Islands Park, is located in the offshore waters on the eastern side of Sabah and is a marine park consisting of eight small islands, the largest marine park in Sabah. Although not famous compared to other marine parks in Malaysia, the rich underwater biological system here is not to be underestimated. The park has Malaysia's largest coral colony, and you can see countless mysterious and beautiful underwater creatures just by burying your head in the water.Malaysia · Tawau DivisionFree","https://my.trip.com/travel-guide/attraction/semporna/tun-sakaran-marine-park-semporna-sabah-13679264/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Tun Sakaran Marine Park, Semporna, Sabah.","Tun Sakaran Marine Park is located in the offshore waters on the east side of Sabah, just northeast of Semporna Airport. This is a marine park composed of 8 small islands, and it is also a large-scale marine park in Sabah. It has the largest coral colony in Malaysia, covering an area of about 350 square kilometers. Many people come here not only to enjoy the scenery, but also to do diving and other activities here, which is quite interesting."
"1702398378-14","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","Open at 08:0047. Kinabalu GeoPark5.44.6/5214 ReviewsNo. 2 of Top Best Things to Do in Kota BeludPopular SpotsHikingMountainsNational ParksAndy pezThis is a great place to see the mountain and local scenery especially of you are not planning to climb the mountain it's self.  The local food is very good and you can also go quad biking to name one of these many activities on the area.Malaysia · West Coast Division","https://my.trip.com/travel-guide/attraction/kota-belud/kinabalu-geopark-10758235/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Kinabalu GeoPark","Mount Kinabalu is the highest mountain in Southeast Asia, with a height of 4,093 meters, about 85 kilometers from Kota Kinabalu. Kinabalu National Park is a forest reserve covering an area of 754 square kilometers. From Kota Kinabalu, it takes about two hours to drive to the National Park's main office at an altitude of 1,558. Here, the temperature in a day can vary from 13 to 20 degrees Celsius. Not only is this national park a favorite destination for mountain climbers, it is also visited by many nature lovers, whose main purpose is to watch birds, butterflies and observe the unique flora and fauna here. Here are rare ""insect-eating"" plants, wild orchid (orchid) and the world's largest flower, Rafflesia, which blooms up to 45 cm diagonally. The flora and fauna of Kinabalu National Park is very diverse, ranging from lowland rainforests to temperate forest oaks to high mountain pine and cypress trees. The more common way to visit the national park is to climb Mount Kinabalu, or you can follow the forest trails around the main office of the national park for an exploration tour. It takes 2 to 3 days to climb from the foot of the mountain to the top of the mountain, and then back to the foot of the mountain, depending on the climate at that time and the physical fitness of the climbers. There are several rest stops along the way. About 40 kilometers from the Kinabalu National Park office, there is a Poring Hot Spring, which is a good place to relieve fatigue after climbing the arduous and steep mountains."
"1702398387-15","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","Closed46. Royal Museum5.54.4/5262 Reviewsbased on 104 reviewNo. 2 of Top Historical Sites in Kuala LumpurPalaces队长 大使馆The Royal Museum along Jalan Istana was the former National Palace and former residence of the Yang di-Pertuan Agong of Malaysia. It stands on a 13-acre site, located on a commanding position on the slope of a hill of Bukit Petaling overlooking the Klang River, along Jalan Syed Putra.Malaysia · Kuala Lumpur","https://my.trip.com/travel-guide/attraction/kuala-lumpur/royal-museum-98125/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Royal Museum","The Old Royal Palace is the landmark building of Kuala Lumpur. It was originally the private mansion of Chen Zhenyong, a wealthy Chinese businessman. Later it became the residence of the Malaysian head of state and has since been converted into a monumental museum for tourists to visit. The architecture of the palace is extremely elegant. The surrounding area is full of greenery and fresh flora; a beautiful setting. The palace is resplendent magnificent, and many royal banquets and celebrations have been held here. The portraits and furniture of the royal family are preserved here, which are exquisite and ornate."
"1702398395-16","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0045. Clan Jetties of Penang5.54.3/5384 Reviewsbased on 3k reviewNo. 2 of Top Best Things to Do in George TownPopular SpotsBridgesHistorical SitesSallykristine LooWhen you are visiting Georgetown and you would like to take a ride in one of the authentic Trishaws, let the owner of the Trishaw decide where you are going. There is a big chance you will visit the Clan Piers or Clan Jetties and their Floating Village. This is a complete village on stilts above the water where Chinese clans live. In the 19th century many Chinese immigrants came to Malaysia. To enlarge their chances clans were established, so together they could survive in their new environment.Malaysia · Northeast Penang IslandFree","https://my.trip.com/travel-guide/attraction/george-town/clan-jetties-of-penang-96280/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Clan Jetties of Penang","The surname bridge does not refer to a single bridge, but a general term for many bridges. Back then, the Chinese went to Penang to engage in trade and fishing, and lived on the sea, so they built bridges and built houses on them, forming unique small villages. Because people with the same surname live in the same bridge, it is called the surname bridge. The houses of the family are built on the sea, the bottom is supported by piles, and the bridges are laid with wooden boards as the streets of the village, connecting with the land. A hundred years later, these huts still exist, next to the Penang port, watching the ships come and go, and continue to write legends. Now there are surnames Wang Qiao, Lin Qiao, Zhou Qiao, Chen Qiao, Li Qiao, miscellaneous Qiao Qiao and Yang Qiao. This surname bridge has survived to this day amid the constant debate over whether it should be demolished or not."
"1702398403-17","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","44. Malacca Strait5.64.6/5171 ReviewsNo. 3 of Top Best Things to Do in MelakaStraits/FjordsEnjoy leisureThe small town full of Nanyang style is suitable for walking around. The music of the Melaka Riverside Bar is enthusiastic, the night market is crowded, and the water mosque is at sunset.Malaysia · Melaka TengahFree","https://my.trip.com/travel-guide/attraction/melaka/malacca-strait-92658/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Malacca Strait","The Strait of Malacca is a strait between the Malay Peninsula and Sumatra. It is named after Malacca, an ancient city in Malaysia along the coast. The northwest end of the strait connects to the Andaman Sea in the Indian Ocean, and the southeast end connects to the South China Sea. It is now jointly managed by Singapore, Malaysia and Indonesia. The strait is in the equatorial windless zone, and there are many calm days throughout the year. The bottom of the strait is flat, mostly sandy, and the water flow is gentle. It is an indispensable attraction for visiting Malacca."
"1702398411-18","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","43. Pulau Payar5.64.6/5193 ReviewsNo. 2 of Top Night Attractions in LangkawiIslands/PeninsulasBeachesORIENT HOLIDAY DEALS LLCThe Payar Island Marine Park is in the middle of Melaka and south of Langkawi and encompasses the islands of Payar, Lembu, Segantang and Kaca which are surrounded by coral reefs. There are several sandy beaches on Payar island for picnics as well as hiking trails for those who wish to explore the island. Just off the beach, one can indulge in the experience of feeding baby sharksMalaysia · LangkawiFree","https://my.trip.com/travel-guide/attraction/langkawi/pulau-payar-82528/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Pulau Payar","Paya Island is about 19 kilometers away from the main island of Langkawi. It consists of four small islands including Pulau Payar, Palau Segantang, Palau Kaca and Pulau Lembu. Paya Island is the larger of the islands. It has been officially designated as a marine park. The island is surrounded by coral and the sea is clear and calm. It is an ideal place for water activities such as snorkeling and swimming."
"1702398420-19","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","Open at 09:0042. KL Bird Park5.64.6/5279 Reviewsbased on 8k reviewNo. 4 of Top Family-friendly Attractions in Kuala LumpurPopular SpotsZoosHaesooFree flying birds park recommending to visit in KL! So many beautiful exotic birds. Parrots, flamingos, ostriches and many many othersMalaysia · Kuala Lumpur","https://my.trip.com/travel-guide/attraction/kuala-lumpur/kl-bird-park-77131/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","KL Bird Park","Established in 1991, Kuala Lumpur Bird Park is one of Asia's largest bird parks with more than 5,000 species of birds. The park is divided into four zones. The first and second zones allow the birds to fly freely, while the third zone is for hornbills and the fourth is for caged and miniature birds. There are ostriches, rhinoceros hornbills, flamingos and parrots among the numerous species throughout the park. Visitors are even treated to a variety of parrot stunts and presentations during feeding and performance times."
"1702398429-20","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","41. Kawa-kawa River Cruise5.64.6/5366 ReviewsNo. 1 of Top Best Things to Do in Kota BeludForests_TI***k2amazing place to visit here, we are very lucky to see the proboscis monkey and firefly, thanks to the driver jack to show us around, if anyone need transport to here kawa kawa river cruise just directly Whatsapp him, (+60128435750) driver name jack, really recommended driver and kind.Malaysia · West Coast DivisionFree","https://my.trip.com/travel-guide/attraction/kota-belud/kawa-kawa-river-cruise-18086995/?locale=en-MY&curr=MYR","5","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/5.html/?locale=en-MY&curr=MYR","Kawa-kawa River Cruise","Kawa Mangrove is Kota Kinabalu's most famous mangrove tourism route. Its beach is also famous for its beautiful sunsets. Visitors can take a day trip through the mangroves, as well as enjoy the sun sinking into the ocean. Look out for the local bekantan monkeys or, once night falls, watch for the fireflies glittering like stars. Kawa Mangrove tourism was only recently developed and, as a result, the natural ecological environment has been maintained relatively well. Fireflies should be in abundance."
"1702398441-21","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","40. Kuala Lumpur Railway Station5.74.5/5254 Reviewsbased on 604 reviewNo. 1 of Top Historical Sites in Kuala LumpurBuildings by Famous ArchitectsHistorical ArchitecturesAfiqah Adlinabeautiful place. the building is unique. good public facilities. the building can also attract attention to coming visitors 🥰Malaysia · Kuala Lumpur","https://my.trip.com/travel-guide/attraction/kuala-lumpur/kuala-lumpur-railway-station-76112/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Kuala Lumpur Railway Station","Kuala Lumpur Railway Station is a model of Moorish architecture, designed by architect Kebo, with majestic domes and glazed minarets, giving people a Byzantine wonderland-like feeling. The whole station is designed like a square castle with the train track in the middle. There are ""city gates"" on both sides for trains to enter and exit. The ""city gate"" is well-built. The train enters and exits through the doorway, as if returning to that era. It was completed in 1910 and renovated in 1986 with the addition of modern facilities. Previously, passengers could travel from this train station to most towns on the west coast of Peninsular Malaysia and Tumpat on the east coast as well as to Singapore and Thailand. Since KLCentral opened in 2001, its status as the premier train station has been replaced. Currently, it is one of the stops of the electric train service. Also, enter the building to see the vacated stairwell. And the building's underground passage will take you from underground through the endless highway and back to the opposite station. In addition, you can also stand in front of the Malaysian Railway Administration Building (MalayanRailwayAdministrationBuilding) opposite the station to watch and photograph the panoramic view of the train station. The current train station is suitable for taking pictures, and you don't need to spend too much time playing."
"1702398450-22","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/?locale=en-MY&curr=MYR","Open at 08:3039. Melaka Straits Mosque5.64.6/5121 Reviewsbased on 558 reviewNo. 3 of Top Best Things to Do in Melaka TengahMosquesDarrenAOZ87Address －Masjid Selat Melaka Malacca Strait Mosque 🕌️Jalan Pulau Melaka 8, 75000 Melaka, Malaysia. Environment ／ Facilities － Huicha Church 🕌️ Features － Pink church, with 5 color lights at night, special US per capita price － Free 🆓 Rating －7/10 Malacca Sea Mosque, located on the artificial island of Malacca, The artificial island is a large complex of unfinished buildings, and the Sea Mosque is the only open building on the artificial island. Walking through the bridge and entering the artificial island, you can see a big unfinished hotel. The merchants on the ground floor of the building are also closed, so there will be some desolation and a little terror along the way. On the left side of the mosque entrance, you can borrow halal costumes for free. The mosque extends from the sea to the sea, so it is really not an exaggeration to call it a sea mosque. The central area of worship cannot be visited, but you can detour from both sides to the side of the mosque by the sea. This mosque is not as big as the Blue Mosque in Kuala Lumpur, but it is still very popular to take pictures. Give some suggestions: 1. On the left side of the mosque, you can take pictures of the mosque that extends to the sea. 2. On the side of the mosque sea, you can also take a few pictures. 3. If you have enough time, you can really come and see 👀. 4. You can come in the evening, so you can take a beautiful photo of 5 colored lights at night. #Malacca #Malaysia Attractions #Weekend Tours #Local Tours #MosquesMalaysia · Melaka TengahFree","https://my.trip.com/travel-guide/attraction/melaka-tengah/melaka-straits-mosque-15057028/?locale=en-MY&curr=MYR","4","https://my.trip.com/travel-guide/attraction/malaysia-100022/tourist-attractions/4.html/?locale=en-MY&curr=MYR","Melaka Straits Mosque","The Malacca Straits Mosque is located on the artificial island of Malacca. If the water level is high, it looks like a floating building. The Straits Mosque under the sunset is very beautiful. The sound of chanting from the radio and the sound of the waves are intertwined. The golden dome is reflected in the setting sun. After dark, the mosque will light up, and the whole building will turn into another color, with a unique charm."
